year,vehicle_stock,percentage,adjusted_vehicle_ownership,vehicle
2010,29493.964255867864,0.775,0.0008246178,BUS
2010,29532.764477841487,0.8,0.00082629296,BUS
2010,29546.07403659348,0.825,0.0008268676,BUS
2010,29574.459313129588,0.85,0.0008280931,BUS
2010,29615.18208684352,0.875,0.00082985125,BUS
2010,29649.40917031565,0.9,0.000831329,BUS
2010,29685.940349807544,0.925,0.00083290617,BUS
2010,29727.237462260167,0.95,0.0008346891,BUS
2010,29826.227305478114,0.975,0.0008389629,BUS
2010,30289.89258707826,1.0,0.00085898116,BUS
2011,28966.70240668439,0.0,0.000799686,BUS
2011,29171.034521287762,0.025,0.000808484,BUS
2011,29273.979254443653,0.05,0.0008129165,BUS
2011,29361.236913620018,0.075,0.00081667356,BUS
2011,29385.974742536888,0.1,0.0008177387,BUS
2011,29434.48246302408,0.125,0.0008198273,BUS
2011,29476.601256276936,0.15,0.00082164083,BUS
2011,29494.47970796422,0.175,0.0008224106,BUS
2011,29513.51400662259,0.2,0.0008232302,BUS
2011,29537.439362990193,0.225,0.00082426035,BUS
2011,29561.29577409987,0.25,0.00082528754,BUS
2011,29584.136932489917,0.275,0.000826271,BUS
2011,29612.207115539804,0.3,0.00082747964,BUS
2011,29626.84108450123,0.325,0.00082810974,BUS
2011,29648.652119625815,0.35,0.00082904886,BUS
2011,29668.438056782343,0.375,0.0008299008,BUS
2011,29694.516938559234,0.4,0.0008310237,BUS
2011,29709.398299328506,0.425,0.0008316644,BUS
2011,29725.24489370872,0.45,0.00083234673,BUS
2011,29736.504600635253,0.475,0.00083283155,BUS
2011,29769.413118550077,0.5,0.0008342485,BUS
2011,29791.010558561877,0.525,0.0008351784,BUS
2011,29805.813510998607,0.55,0.0008358158,BUS
2011,29815.721350122698,0.575,0.0008362424,BUS
2011,29828.2382941055,0.6,0.00083678134,BUS
2011,29846.615585011885,0.625,0.0008375726,BUS
2011,29868.9416817692,0.65,0.0008385339,BUS
2011,29890.61077077453,0.675,0.0008394669,BUS
2011,29911.663408061944,0.7,0.0008403734,BUS
2011,29930.55711246886,0.725,0.0008411869,BUS
2011,29943.71348992222,0.75,0.0008417534,BUS
2011,29967.302231207013,0.775,0.00084276905,BUS
2011,29987.710027552665,0.8,0.00084364775,BUS
2011,30007.551391289093,0.825,0.00084450206,BUS
2011,30035.97035623201,0.85,0.0008457257,BUS
2011,30063.13343598646,0.875,0.0008468953,BUS
2011,30098.776782465622,0.9,0.00084843,BUS
2011,30155.474118100003,0.925,0.0008508712,BUS
2011,30216.8881204971,0.95,0.0008535155,BUS
2011,30313.306035902806,0.975,0.000857667,BUS
2011,30467.364890668996,1.0,0.00086430035,BUS
2012,29427.096176197392,0.0,0.00081631396,BUS
2012,29680.54706267895,0.025,0.0008271843,BUS
2012,29768.539853485523,0.05,0.00083095825,BUS
2012,29810.177505745774,0.075,0.00083274406,BUS
2012,29845.954943453882,0.1,0.00083427853,BUS
2012,29874.66158037073,0.125,0.00083550974,BUS
2012,29928.97917347412,0.15,0.0008378394,BUS
2012,29960.42184386413,0.175,0.00083918794,BUS
2012,29991.177791566926,0.2,0.00084050704,BUS
2012,30005.56368185241,0.225,0.00084112404,BUS
2012,30020.681081087318,0.25,0.0008417724,BUS
2012,30039.906602010353,0.275,0.000842597,BUS
2012,30074.18302135471,0.3,0.0008440671,BUS
2012,30091.703949994862,0.325,0.00084481854,BUS
2012,30112.11427112726,0.35,0.0008456939,BUS
2012,30139.456962785905,0.375,0.00084686663,BUS
2012,30161.599019390404,0.4,0.0008478163,BUS
2012,30180.04010214504,0.425,0.0008486072,BUS
2012,30202.585235109425,0.45,0.00084957416,BUS
2012,30222.289833322156,0.475,0.0008504193,BUS
2012,30247.44342677038,0.5,0.0008514981,BUS
2012,30264.753995694093,0.525,0.00085224054,BUS
2012,30294.59793223917,0.55,0.0008535205,BUS
2012,30316.48620002448,0.575,0.0008544593,BUS
2012,30332.601111463144,0.6,0.00085515046,BUS
2012,30353.394151563512,0.625,0.00085604226,BUS
2012,30367.370179691807,0.65,0.0008566417,BUS
2012,30384.735034993955,0.675,0.00085738645,BUS
2012,30413.109167842882,0.7,0.0008586034,BUS
2012,30431.235389602592,0.725,0.0008593808,BUS
2012,30458.91058532916,0.75,0.0008605678,BUS
2012,30482.599803719077,0.775,0.0008615838,BUS
2012,30498.853145422752,0.8,0.0008622809,BUS
2012,30513.86468621971,0.825,0.00086292473,BUS
2012,30541.932101030474,0.85,0.0008641285,BUS
2012,30571.719036878192,0.875,0.00086540607,BUS
2012,30596.238836858178,0.9,0.0008664577,BUS
2012,30629.710460642225,0.925,0.0008678933,BUS
2012,30708.43792380927,0.95,0.00087126985,BUS
2012,30813.981500764134,0.975,0.00087579654,BUS
